scenario_id,error_rate,num_models_wrong,models_wrong
1371,0.24324324324324326,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
172,0.24324324324324326,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
337,0.24324324324324326,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1074,0.24324324324324326,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
891,0.2430939226519337,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
188,0.24242424242424243,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1475,0.24242424242424243,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
649,0.24222222222222223,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
653,0.24166666666666667,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1164,0.2412280701754386,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1912,0.2412280701754386,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
55,0.24100719424460432,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1805,0.24074074074074073,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
652,0.24,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
297,0.23958333333333334,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
759,0.2395264116575592,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
935,0.23943661971830985,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
713,0.23927392739273928,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
561,0.23903508771929824,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1463,0.23842592592592593,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1156,0.23809523809523808,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
566,0.23809523809523808,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1904,0.23809523809523808,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
642,0.23809523809523808,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1375,0.2374031007751938,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1881,0.23674242424242425,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
656,0.23624595469255663,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1708,0.2361111111111111,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1411,0.2361111111111111,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
399,0.2361111111111111,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1796,0.2361111111111111,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
282,0.23577235772357724,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
319,0.23529411764705882,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1422,0.23529411764705882,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1378,0.23484848484848486,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
918,0.2345679012345679,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
484,0.2340686274509804,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1210,0.23385012919896642,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1244,0.23333333333333334,5,"GAT, GCN, GIN, TransformerConv, GINE"
702,0.23333333333333334,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1202,0.23333333333333334,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
848,0.23333333333333334,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
386,0.23333333333333334,5,"GAT, GCN, GIN, TransformerConv, GINE"
1763,0.23333333333333334,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
942,0.23295454545454544,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1320,0.23275862068965517,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
271,0.2318840579710145,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
231,0.23160173160173161,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1448,0.23118279569892472,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1859,0.23106060606060605,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1650,0.23106060606060605,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
68,0.23076923076923078,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1769,0.23076923076923078,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1382,0.23015873015873015,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1851,0.22988505747126436,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
826,0.22916666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1762,0.22839506172839505,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1510,0.22839506172839505,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1961,0.22839506172839505,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
995,0.22807017543859648,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
131,0.22737306843267108,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1848,0.22692307692307692,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1309,0.226775956284153,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
136,0.2261904761904762,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
620,0.2261904761904762,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
610,0.2261904761904762,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1716,0.22598870056497175,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1540,0.22584541062801933,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
993,0.22549019607843138,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1712,0.225,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
392,0.225,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1228,0.225,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1844,0.225,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1811,0.225,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1965,0.2248062015503876,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1136,0.22435897435897437,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1339,0.22395833333333334,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
44,0.22388059701492538,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1746,0.22380952380952382,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
84,0.22372372372372373,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
792,0.2235142118863049,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1573,0.2233115468409586,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
860,0.22294372294372294,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
352,0.22257383966244726,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
595,0.2222222222222222,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1464,0.2222222222222222,5,"GAT, GCN, GIN, TransformerConv, GINE"
70,0.2222222222222222,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
518,0.2222222222222222,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1412,0.2222222222222222,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1552,0.2222222222222222,5,"GAT, GCN, GIN, TransformerConv, GINE"
1618,0.2222222222222222,5,"GAT, GCN, GIN, TransformerConv, GINE"
53,0.2222222222222222,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
807,0.2222222222222222,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
67,0.2222222222222222,5,"GAT, GCN, GIN, TransformerConv, GINE"
1285,0.2222222222222222,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1112,0.2222222222222222,5,"GAT, GCN, GIN, TransformerConv, GINE"
397,0.2222222222222222,4,"GCN, GIN, TransformerConv, GINE"
1584,0.2222222222222222,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1100,0.22180451127819548,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
451,0.22072072072072071,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
108,0.22067901234567902,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
836,0.22010178117048346,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1576,0.22,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
906,0.22,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
158,0.22,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
377,0.2196969696969697,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1356,0.21875,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
753,0.21875,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
733,0.21818181818181817,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1696,0.21794871794871795,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1477,0.21794871794871795,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
586,0.21794871794871795,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
838,0.2175925925925926,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1325,0.21739130434782608,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1379,0.21666666666666667,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
852,0.21666666666666667,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
986,0.21631205673758866,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
887,0.21621621621621623,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
348,0.21621621621621623,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
803,0.21544715447154472,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1133,0.2153846153846154,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1723,0.21458333333333332,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
804,0.21428571428571427,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
618,0.21428571428571427,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1947,0.21428571428571427,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
705,0.21428571428571427,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1615,0.21428571428571427,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
517,0.21372549019607842,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
253,0.21296296296296297,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
443,0.21264367816091953,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
799,0.21228070175438596,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
526,0.21223958333333334,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
452,0.21212121212121213,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1575,0.21212121212121213,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1281,0.21212121212121213,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
605,0.2112676056338028,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
983,0.2111111111111111,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1289,0.2111111111111111,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
431,0.2109704641350211,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
194,0.2107843137254902,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1389,0.2107843137254902,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
755,0.21052631578947367,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1125,0.21014492753623187,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1008,0.20962199312714777,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1595,0.20961145194274028,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
689,0.20918367346938777,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
614,0.2087378640776699,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1928,0.20833333333333334,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1875,0.20833333333333334,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1706,0.20833333333333334,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1038,0.20833333333333334,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
675,0.20833333333333334,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
636,0.20833333333333334,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
913,0.20772946859903382,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
227,0.20707070707070707,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1380,0.20689655172413793,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1279,0.20689655172413793,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1571,0.20614035087719298,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1628,0.20521541950113378,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
598,0.20512820512820512,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
249,0.20512820512820512,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1631,0.20512820512820512,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
955,0.20476190476190476,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
79,0.20440251572327045,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1276,0.20430107526881722,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1815,0.20384615384615384,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1705,0.2037037037037037,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
939,0.2037037037037037,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
115,0.2037037037037037,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
269,0.2037037037037037,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1929,0.203125,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1105,0.203125,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1340,0.2030812324929972,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
572,0.2028985507246377,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1162,0.20261437908496732,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1048,0.20238095238095238,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1686,0.20238095238095238,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1179,0.20238095238095238,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
612,0.20155038759689922,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1734,0.20155038759689922,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
533,0.2013888888888889,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1494,0.20125786163522014,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
563,0.20098039215686275,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1878,0.20098039215686275,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
668,0.20098039215686275,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1890,0.20085470085470086,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
220,0.20045045045045046,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1466,0.2,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
936,0.2,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
34,0.2,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1173,0.2,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1365,0.2,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1123,0.2,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
964,0.2,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
645,0.2,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1866,0.2,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1026,0.2,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1886,0.2,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
59,0.2,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
308,0.2,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
291,0.2,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1376,0.2,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1903,0.19963369963369965,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1043,0.19911504424778761,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1749,0.19886363636363635,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
135,0.1987179487179487,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
871,0.19852941176470587,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
411,0.1984126984126984,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1839,0.1981981981981982,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1501,0.19791666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1298,0.19736842105263158,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
821,0.19727891156462585,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
229,0.19724770642201836,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1945,0.19696969696969696,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1237,0.19696969696969696,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
78,0.19696969696969696,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
56,0.19696969696969696,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
134,0.19658119658119658,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1058,0.19642857142857142,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
680,0.1963276836158192,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1884,0.19607843137254902,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1368,0.19607843137254902,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
212,0.19607843137254902,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
823,0.19594594594594594,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1274,0.19583333333333333,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
58,0.1956521739130435,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
161,0.19528619528619529,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1472,0.19523809523809524,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
790,0.19523809523809524,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
634,0.1950354609929078,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
354,0.1949685534591195,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1153,0.19489247311827956,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
548,0.19470404984423675,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
711,0.19444444444444445,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
309,0.19444444444444445,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
698,0.19444444444444445,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1453,0.19444444444444445,5,"GAT, GCN, GIN, TransformerConv, GINE"
507,0.19444444444444445,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
221,0.19444444444444445,5,"GCN, GraphSAGE, GIN, TransformerConv, GINE"
1789,0.19393939393939394,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1390,0.1937984496124031,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
148,0.1935483870967742,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
959,0.19281045751633988,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1580,0.19243986254295534,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1551,0.1919191919191919,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1545,0.1919191919191919,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1672,0.19176706827309237,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
981,0.19157088122605365,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
536,0.19135802469135801,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1867,0.19135802469135801,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1174,0.19135802469135801,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1801,0.19135802469135801,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
96,0.19135802469135801,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1229,0.19135802469135801,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
920,0.1912280701754386,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1318,0.19090909090909092,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1519,0.19047619047619047,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
661,0.19047619047619047,5,"GAT, GCN, GIN, TransformerConv, GINE"
817,0.19047619047619047,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1533,0.19047619047619047,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
827,0.19047619047619047,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1338,0.19025157232704404,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
581,0.19005847953216373,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1549,0.18981481481481483,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1780,0.1895424836601307,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
674,0.1893939393939394,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1694,0.1889763779527559,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1213,0.18888888888888888,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
669,0.18888888888888888,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
49,0.18888888888888888,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
465,0.18888888888888888,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1791,0.1887052341597796,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
970,0.18859649122807018,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1826,0.1885245901639344,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1633,0.18840579710144928,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
206,0.1881720430107527,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
8,0.1881720430107527,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
140,0.1881720430107527,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1350,0.1881720430107527,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1779,0.1881720430107527,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1974,0.1881720430107527,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
217,0.1881720430107527,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1108,0.1881720430107527,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1614,0.1881720430107527,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1254,0.18787878787878787,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
90,0.1875,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1644,0.1875,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1728,0.1875,5,"GAT, GCN, GIN, TransformerConv, GINE"
1270,0.1875,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1701,0.18699186991869918,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
332,0.1864406779661017,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
961,0.18627450980392157,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1652,0.18627450980392157,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1061,0.18627450980392157,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
944,0.18618618618618618,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1128,0.18604651162790697,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
765,0.18604651162790697,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1450,0.1859504132231405,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
508,0.1858974358974359,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
779,0.18567251461988304,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
988,0.18548387096774194,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
980,0.18518518518518517,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
412,0.18518518518518517,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
574,0.18484848484848485,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
539,0.18452380952380953,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
